timestamp,market,direction,action,price,edge,stake,probability,profit_usdc,modus2026-03-17 16:27:35,"Bitcoin Up or Down - March 17, 11:25AM-11:30AM ET",DOWN,BUY,0.21,0.1158,1.54,0.3258,0,DRY
2026-03-17 17:11:37,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.26,0,1.0,0,0.04,DRY,0
2026-03-17 17:11:42,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.28,0.0809,1.0,0.3609,0,DRY,0.2912
2026-03-17 17:11:44,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.34,0,1.0,0,0.2143,DRY,0
2026-03-17 17:11:44,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.34,0.084,1.0,0.424,0,DRY,0.3536
2026-03-17 17:11:45,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.38,0,1.0,0,0.1176,DRY,0
2026-03-17 17:11:49,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.29,0.1015,1.0,0.3915,0,DRY,0.3016
2026-03-17 17:11:51,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.32,0,1.0,0,0.1034,DRY,0
2026-03-17 17:11:52,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.28,0.0862,1.0,0.3662,0,DRY,0.2912
2026-03-17 17:11:57,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.3,0,1.0,0,0.0714,DRY,0
2026-03-17 17:12:46,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.64,0.0958,1.0,0.7358,0,DRY,0.6656
2026-03-17 17:12:48,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.67,0,1.0,0,0.0469,DRY,0
2026-03-17 17:12:53,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.17,0.1122,1.0,0.2822,0,DRY,0.1768
2026-03-17 17:12:56,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_TP,0.2,0,1.0,0,0.1765,DRY,0
2026-03-17 17:13:06,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.17,0.1211,1.0,0.2911,0,DRY,0.1768
2026-03-17 17:13:08,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_TP,0.19,0,1.0,0,0.1176,DRY,0
2026-03-17 17:13:08,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.19,0.0865,1.0,0.2765,0,DRY,0.1976
2026-03-17 17:13:10,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_SL,0.15,0,1.0,0,-0.2105,DRY,0
2026-03-17 17:13:18,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.16,0.0871,1.0,0.2471,0,DRY,0.168
2026-03-17 17:13:20,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_SL,0.14,0,1.0,0,-0.125,DRY,0
2026-03-17 17:13:22,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.21,0.2449,1.0,0.4549,0,DRY,0.2205
2026-03-17 17:13:28,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_TP,0.28,0,1.0,0,0.3333,DRY,0
2026-03-17 17:13:28,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.28,0.2354,1.0,0.5154,0,DRY,0.294
2026-03-17 17:13:30,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_SL,0.25,0,1.0,0,-0.1071,DRY,0
2026-03-17 17:13:30,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,BUY,0.25,0.203,1.0,0.453,0,DRY,0.2625
2026-03-17 17:13:35,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",UP,SELL_TP,0.43,0,1.0,0,0.72,DRY,0
2026-03-17 17:13:40,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.47,0.0944,1.0,0.5644,0,DRY,0.4935
2026-03-17 17:13:42,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.54,0,1.0,0,0.1489,DRY,0
2026-03-17 17:13:49,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.45,0.1287,1.0,0.5787,0,DRY,0.4725
2026-03-17 17:13:51,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.49,0,1.0,0,0.0889,DRY,0
2026-03-17 17:13:51,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.49,0.0898,1.0,0.5798,0,DRY,0.5145
2026-03-17 17:13:53,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.63,0,1.0,0,0.2857,DRY,0
2026-03-17 17:13:58,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.57,0.0925,1.0,0.6625,0,DRY,0.5985
2026-03-17 17:14:01,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.63,0,1.0,0,0.1053,DRY,0
2026-03-17 17:14:05,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.66,0.1141,1.0,0.7741,0,DRY,0.693
2026-03-17 17:14:07,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_SL,0.62,0,1.0,0,-0.0606,DRY,0
2026-03-17 17:14:07,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.62,0.1613,1.0,0.7813,0,DRY,0.651
2026-03-17 17:14:16,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.73,0,1.0,0,0.1774,DRY,0
2026-03-17 17:14:16,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.73,0.1064,1.0,0.8364,0,DRY,0.7665
2026-03-17 17:14:17,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_SL,0.65,0,1.0,0,-0.1096,DRY,0
2026-03-17 17:14:17,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,BUY,0.65,0.1971,1.0,0.8471,0,DRY,0.6825
2026-03-17 17:14:22,"Bitcoin Up or Down - March 17, 12:10PM-12:15PM ET",DOWN,SELL_TP,0.69,0,1.0,0,0.0615,DRY,0
2026-03-17 17:15:25,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.48,0.0942,1.0,0.5742,0,DRY,0.504
2026-03-17 17:15:29,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.51,0,1.0,0,0.0625,DRY,0
2026-03-17 17:15:29,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.51,0.0929,1.0,0.6029,0,DRY,0.5355
2026-03-17 17:15:31,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,SELL_TP,0.54,0,1.0,0,0.0588,DRY,0
2026-03-17 17:15:32,"Bitcoin Up or Down - March 17, 12:15PM-12:20PM ET",UP,BUY,0.53,0.0814,1.0,0.6114,0,DRY,0.5565
